Source,Source ID,Time,Username,Text,File Attachments,Entity URLs,Latitude,Longitude,Geo Type,Media,Positive Sentiment Confidence,Negative Sentiment Confidence,Source URL
twitter,672183000000000000,2015-12-02T22:37:50Z,TheBaidu,Sad how some innocent lives are more valuable than others #SyriaVote #syriaairstrikes #SyrianLivesMatter,,,,,actual,,,,https://twitter.com/TheBaidu/status/672182917204938754
twitter,672183000000000000,2015-12-02T22:36:36Z,sheynareece,RT @SIPPRELLmusic: Peaceful but powerful protest tonight in Parliament Square. ❤️ #dontbombsyria #stopthewar #syrianlivesmatter https://t.c…,,,,,actual,http://pbs.twimg.com/media/CVQB5TAUsAA4DME.jpg,,,https://twitter.com/sheynareece/status/672182605182337024
twitter,672182000000000000,2015-12-02T22:34:50Z,lina_nachawatii,#PrayForSyria #SyrianLivesMatter  #DontBombSyria #DontBombSyria  #SyriaVote,,,,,actual,,,,https://twitter.com/lina_nachawatii/status/672182163031257088
twitter,672182000000000000,2015-12-02T22:34:38Z,partiallydragon,#SyrianLivesMatter #DontBombSyria #SyriaVote #syriaairstrikes https://t.co/TkbNwFUABy,,,,,actual,http://pbs.twimg.com/media/CVQSDqxWwAAKv-j.jpg (screenshot: 0.9964859485626221),,,https://twitter.com/partiallydragon/status/672182112242544641
twitter,672182000000000000,2015-12-02T22:32:30Z,FarzanaRasab,"RT @AQpk: #Syria #Assad #SyriaVote #UK 
#SyrianLivesMatter  https://t.co/ETUdPJldpk",https://twitter.com/SimaDiab/status/672147816098177025,https://twitter.com/SimaDiab/status/672147816098177025,,,actual,,,,https://twitter.com/FarzanaRasab/status/672181573622566912
twitter,672182000000000000,2015-12-02T22:32:29Z,SaltedSmokee,"RT @AQpk: #Syria #Assad #SyriaVote #UK 
#SyrianLivesMatter  https://t.co/ETUdPJldpk",https://twitter.com/SimaDiab/status/672147816098177025,https://twitter.com/SimaDiab/status/672147816098177025,,,actual,,,,https://twitter.com/SaltedSmokee/status/672181569545740288
twitter,672181000000000000,2015-12-02T22:30:06Z,Afzal842,"RT @AQpk: #Syria #Assad #SyriaVote #UK 
#SyrianLivesMatter  https://t.co/ETUdPJldpk",https://twitter.com/SimaDiab/status/672147816098177025,https://twitter.com/SimaDiab/status/672147816098177025,,,actual,,,,https://twitter.com/Afzal842/status/672180969533775872
twitter,672180000000000000,2015-12-02T22:27:09Z,rachelliams,Can't handle this. #BlackLivesMatter #SyrianLivesMatter,,,52,0,enrichment,,,,https://twitter.com/rachelliams/status/672180226328240129
twitter,672180000000000000,2015-12-02T22:26:49Z,JackieEyewe,RT @SIPPRELLmusic: Peaceful but powerful protest tonight in Parliament Square. ❤️ #dontbombsyria #stopthewar #syrianlivesmatter https://t.c…,,,52,0,enrichment,http://pbs.twimg.com/media/CVQB5TAUsAA4DME.jpg,,,https://twitter.com/JackieEyewe/status/672180145453707264
twitter,672180000000000000,2015-12-02T22:26:17Z,JJRambo_,"Were there any conscientious objectors in Dad's Army or better yet militant pacifists? 
#DontBombSyria 
#syrianlivesmatter",,,56,-3,enrichment,,,,https://twitter.com/JJRambo_/status/672180008979464195
twitter,672178000000000000,2015-12-02T22:18:09Z,mainlymum,RT @SIPPRELLmusic: Peaceful but powerful protest tonight in Parliament Square. ❤️ #dontbombsyria #stopthewar #syrianlivesmatter https://t.c…,,,,,actual,http://pbs.twimg.com/media/CVQB5TAUsAA4DME.jpg,,,https://twitter.com/mainlymum/status/672177963341897729
twitter,672177000000000000,2015-12-02T22:15:39Z,AntiAusterityUK,RT @SIPPRELLmusic: Peaceful but powerful protest tonight in Parliament Square. ❤️ #dontbombsyria #stopthewar #syrianlivesmatter https://t.c…,,,55,-3,enrichment,http://pbs.twimg.com/media/CVQB5TAUsAA4DME.jpg,,,https://twitter.com/AntiAusterityUK/status/672177332048785408
twitter,672172000000000000,2015-12-02T21:54:06Z,TMaltby1994,#SyrianLivesMatter,,,,,actual,,,,https://twitter.com/TMaltby1994/status/672171911200301056
twitter,672166000000000000,2015-12-02T21:29:40Z,AbnormalAsha,"#DontBombSyria not terrorist sympathisers in fact, just humane!!! #syrianLivesMatter #pray4Syria",,,,,actual,,,1,https://twitter.com/AbnormalAsha/status/672165761100685313
twitter,672166000000000000,2015-12-02T21:29:00Z,x__Jules__x,RT @SIPPRELLmusic: Peaceful but powerful protest tonight in Parliament Square. ❤️ #dontbombsyria #stopthewar #syrianlivesmatter https://t.c…,,,55,-2,enrichment,http://pbs.twimg.com/media/CVQB5TAUsAA4DME.jpg,,,https://twitter.com/x__Jules__x/status/672165592829468673
