Source,Source ID,Time,Username,Text,File Attachments,Entity URLs,Latitude,Longitude,Geo Type,Media,Positive Sentiment Confidence,Negative Sentiment Confidence,,,Source URL
twitter,672078757491032000,2015-12-02T15:43:57Z,kairosza,RT @Salon: Rahm Emanuel fails the #BlackLivesMatter test: Not even he can survive a coverup like this https://t.co/lWliExLLJ9 https://t.co/…,,http://slnm.us/eymfelM,-31,23,enrichment,http://pbs.twimg.com/media/CVOzsGkWwAQAxZC.jpg,,,,,https://twitter.com/Fabmeenne/status/671984210442366978
twitter,671995722649182000,2015-12-02T10:14:00Z,katakrak54,"[abenduak 12 diciembre]

@muguruzafm 
New Orleans Iruñera!
Ez Bidasoa ez Arga fundamentalista.
#BlackLivesMatter
https://t.co/Wo5LKgKrpQ",,https://www.youtube.com/watch?v=LAHrE3TydFA&feature=youtu.be,,,actual,,,,,,https://twitter.com/Fabmeenne/status/671984213097381888
twitter,672073614359994000,2015-12-02T15:23:30Z,KateVasey,"RT @DelSchilling: URGENT:

64,000 Black Women missing in US: Report  https://t.co/1ILIG0M4Pj    

#BlackLivesMatter
#BlackLivesMatters
#BLM",,http://ptv.io/1hEI,,,actual,,,,,,https://twitter.com/Chaim__Goldberg/status/671982359487619072
twitter,671917441430249000,2015-12-02T05:02:56Z,KattamKm,RT @blackvoices: How #BlackLivesMatter embodies everything we admire about Rosa Parks https://t.co/jpcmm84trB https://t.co/Vyp8yIO0Ng,,http://huff.to/1ImNmo4,42,13,enrichment,http://pbs.twimg.com/media/CVKcLv4UwAANmL8.png,,,,,https://twitter.com/tfwnokgf/status/671980540581539841
twitter,672034203815567000,2015-12-02T12:46:54Z,katyjon,#WorldAidsDay difference btw Western & African health outcomes is vast #BlackLivesMatter address #HIV in #Africa https://t.co/D6EkSA3Wxf,,http://www.katyjon.com/world-aids-day-some-sex-gender-myth-busting-about-hiv/,,,actual,,,,,,https://twitter.com/Fabmeenne/status/671980534646628352
twitter,672028541379321000,2015-12-02T12:24:24Z,KBurtHGPG,RT @FastFoodForward: Unionization is crucial for closing the racial wage gap: https://t.co/IEe5rXJ4WY #BlackLivesMatter #1u https://t.co/EI…,,http://ow.ly/Vemz3,,,actual,http://pbs.twimg.com/media/CVBg94UUwAIcO70.png,,1,,,https://twitter.com/Chaim__Goldberg/status/671977354701479936
twitter,672063711587225000,2015-12-02T14:44:09Z,kclsu_vpwc,RT @UCLanSU_EDU: massive shoutout to @PiersTelemacque working with @nusBSC to engage with #BlackLivesMatter campaign + support annual UFFC …,,,52,0,enrichment,,1,,,,https://twitter.com/DrShazif/status/671976329974280192
twitter,672088134029545000,2015-12-02T16:21:12Z,kekstopherevans,The general media ignoring the #racism of the #BlackLivesMatter movement https://t.co/APl7UQq76X #StayWoke https://t.co/vc31qWHNDH,,http://www.infowars.com/black-lives-matter-supporter-who-threatened-to-massacre-16-white-students-allowed-back-on-campus/,,,actual,http://pbs.twimg.com/media/CVO8mKIXAAAEzlx.png,,,,,https://twitter.com/DaPrincessJoJo/status/671975936825380864
twitter,672072127114121000,2015-12-02T15:17:36Z,KevinDahmer,RT @PrisonPlanet: #BlackLivesMatter Supporter Who Threatened to Kill 16 White Students Allowed Back on Campus https://t.co/eXMNeN9rF1 https…,,http://www.infowars.com/black-lives-matter-supporter-who-threatened-to-massacre-16-white-students-allowed-back-on-campus/,56,-106,enrichment,http://pbs.twimg.com/media/CVOKSQoWcAAgA-N.jpg,,,,,https://twitter.com/dailybantanews/status/671975930416472064
twitter,671917402465128000,2015-12-02T05:02:47Z,KingOfJamrock,LaQuan McDonald Beyond His Murder #BlackLivesMatter https://t.co/2a1eiFDPdK via @CokeBrandy,,http://wp.me/p5ETub-1wR,,,actual,,,,,,https://twitter.com/JamieWinn4/status/671975747204943872
twitter,672096095703572000,2015-12-02T16:52:50Z,KingPatra_,#WhatILearntToday||BLACK FRIDAY SALES-Am I a hypocrite https://t.co/88vwSzkJ5l via @YouTube #blackriday #youtube #blacklivesmatter #slavery,,https://youtu.be/12jNdeQ7qYo,,,actual,,,,,,https://twitter.com/l_ostinlife/status/671974727183958016
twitter,672044326805991000,2015-12-02T13:27:08Z,KiraOConnor,RT @ForeignPolicy: .@Nettaaaaaaaa and @deray are mainstreaming #BlackLivesMatter. #globalthinkers https://t.co/Jd4Itf35US https://t.co/96yk…,,http://atfp.co/1XEh0H8,,,actual,http://pbs.twimg.com/media/CVJ4Q9GWsAA8s9i.jpg,,,,,https://twitter.com/telesurenglish/status/671974608719839232
twitter,672052382856052000,2015-12-02T13:59:08Z,Kittensinurface,RT @PrisonPlanet: #BlackLivesMatter Supporter Who Threatened to Kill 16 White Students Allowed Back on Campus https://t.co/eXMNeN9rF1 https…,,http://www.infowars.com/black-lives-matter-supporter-who-threatened-to-massacre-16-white-students-allowed-back-on-campus/,,,actual,http://pbs.twimg.com/media/CVOKSQoWcAAgA-N.jpg,,,,,https://twitter.com/TheKateRobin/status/671974114031177728
twitter,672049289078530000,2015-12-02T13:46:51Z,KJustafiedof45,RT @JDubbof45: #BlackLivesMatter✊,,,,,actual,,,,,,https://twitter.com/profesortbaker/status/671972394236551168
twitter,671890043624013000,2015-12-02T03:14:04Z,KristinG63,"RT @utt_jamie: Protesters in Chicago shut down the ""Magnificent Mile"" https://t.co/8ShnqaBcru # #BlackLivesMatter #BlackoutBlackFriday",,http://www.huffingtonpost.com/entry/laquan-mcdonald-chicago-protest-magnificent-mile_56589596e4b08e945feb38af,,,actual,,,,,,https://twitter.com/rodadams46/status/671972389958340609
twitter,672090807495729000,2015-12-02T16:31:50Z,KsthecookRader,"#BlackLivesMatter Oops, gotcha!
Former student charged w/faking threats against fellow black students https://t.co/3PvawJPROV via @FoxNews",,http://ln.is/www.foxnews.com/us/2/GJhE0,,,actual,,1,,,,https://twitter.com/whartonrigby/status/671971645381173249
twitter,672090799312646000,2015-12-02T16:31:48Z,KsthecookRader,"#BlackLivesMatter Oops, gotcha!
Former student charged w/faking threats against fellow black students https://t.co/A0xcSkWUHD via @FoxNews",,http://www.foxnews.com/us/2015/12/02/former-new-jersey-college-student-charged-with-faking-threats-against-fellow/,,,actual,,1,,,,https://twitter.com/RoscoeJacobs/status/671970915228499969
twitter,671968342157193000,2015-12-02T08:25:11Z,kthadon,"RT @MattMcGorry: If you're not noticing the trends, you're not looking hard enough. #BlackLivesMatter ""Cover-Up in Chicago"": https://t.co/r…",,http://www.nytimes.com/2015/11/30/opinion/cover-up-in-chicago.html,56,-106,enrichment,,,,,,https://twitter.com/galtunginstitut/status/671970672743182336
twitter,671900779473539000,2015-12-02T03:56:43Z,Kubanito2020,@KEEMSTARx #Blacklivesmatter,,,,,actual,,,,,,https://twitter.com/PocketSizeNisa/status/671970448402489344
twitter,671974727183958000,2015-12-02T08:50:34Z,l_ostinlife,"RT @MattMcGorry: If you're not noticing the trends, you're not looking hard enough. #BlackLivesMatter ""Cover-Up in Chicago"": https://t.co/r…",,http://www.nytimes.com/2015/11/30/opinion/cover-up-in-chicago.html,52,0,enrichment,,,,,,https://twitter.com/kthadon/status/671968342157193216
twitter,671896943883378000,2015-12-02T03:41:29Z,laddyym,"RT @mxlaninprincess: #BlackLivesMatter 
#BlackLivesMatter
#BlackLivesMatter
#BlackLivesMatter
#BlackLivesMatter
#BlackLivesMatter
#BlackLiv…",,,,,actual,,,,,,https://twitter.com/AUNetNews/status/671967080753856513
twitter,672030886414688000,2015-12-02T12:33:43Z,Lagoleterrible,"#LRT Big up aux manifestants qui ont obtenu le renvoi du chef de la police de Chicago
#BlackLivesMatter",,,,,actual,,,,,,https://twitter.com/Booo_government/status/671966619757895681
twitter,671894259130216000,2015-12-02T03:30:49Z,Lamarche,RT @ForeignPolicy: .@Nettaaaaaaaa and @deray are mainstreaming #BlackLivesMatter. #globalthinkers https://t.co/Jd4Itf35US https://t.co/96yk…,,http://atfp.co/1XEh0H8,,,actual,http://pbs.twimg.com/media/CVJ4Q9GWsAA8s9i.jpg,,,,,https://twitter.com/MalkiNicholas/status/671965986464129024
twitter,672087626455887000,2015-12-02T16:19:11Z,lamg_94,RT @tmorello: 60 years ago today #RosaParks asserted the outlandish notion that #BlackLivesMatter by refusing… https://t.co/SBuRsObDdy,,https://www.instagram.com/p/-y2Is1uLXx/,-33,-33,enrichment,,,,,,https://twitter.com/OITNBnet/status/671965602261671936
twitter,672038973196410000,2015-12-02T13:05:51Z,laurynjiles,"RT @MattMcGorry: If you're not noticing the trends, you're not looking hard enough. #BlackLivesMatter ""Cover-Up in Chicago"": https://t.co/r…",,http://www.nytimes.com/2015/11/30/opinion/cover-up-in-chicago.html,,,actual,,,,,,https://twitter.com/John_Benk/status/671965455637082112
twitter,671882990125846000,2015-12-02T02:46:02Z,laurynjiles,RT @ForeignPolicy: .@Nettaaaaaaaa and @deray are mainstreaming #BlackLivesMatter. #globalthinkers https://t.co/Jd4Itf35US https://t.co/96yk…,,http://atfp.co/1XEh0H8,,,actual,http://pbs.twimg.com/media/CVJ4Q9GWsAA8s9i.jpg,,,,,https://twitter.com/Booo_government/status/671965118402547712
twitter,671885549284794000,2015-12-02T02:56:12Z,LavishChic,Spike wants us to march. I'm not sure I have it in me. It's cold AF. #ChiRaqTheMovie #nyc #BlackLivesMatter https://t.co/llCDx2NndJ,,,,,actual,http://pbs.twimg.com/media/CVMEV05XIAAXF-x.jpg,,,,,https://twitter.com/RacismIsReal7/status/671964271761313792
twitter,671898902182895000,2015-12-02T03:49:16Z,lawatmargins,Cover-Up in Chicago https://t.co/K8vPv3UFXa #laquanmcdonald @BernardHarcourt  #ResignRahm #BlackLivesMatter,,http://nyti.ms/1OroOeP,,,actual,,,,,,https://twitter.com/MeLectable/status/671963507378679809
twitter,672023553055711000,2015-12-02T12:04:35Z,lawkonvict,RT @CraigCons: My FB post on how Black Americans are automatically criminalized & guilty. And White Americans? #BlackLivesMatter https://t.…,,,,,actual,http://pbs.twimg.com/media/CVOBJQjUwAAA_ce.png,,,,,https://twitter.com/RacismIsReal7/status/671963408531652608
twitter,672098045476118000,2015-12-02T17:00:35Z,lawson1484,RT @AdamBomb7869: @DrexelOnline I'm not impressed with the graduates I see on TV. No thanks. ✊ #BlackLivesMatter #SafeSpace @FoxNews @CNN @…,,,,,actual,,,,,,https://twitter.com/RacismIsReal7/status/671963289610559488
twitter,671901097074810000,2015-12-02T03:57:59Z,lawson1484,RT @2nd_To_None: 91-year-old White Man Killed by 17-year-old Black Suspect. Where's #BlackLivesMatter? https://t.co/4xVzxkCCI6 @nytimes @cn…,,http://joeforamerica.com/?p=35538,,,actual,,,,,,https://twitter.com/RacismIsReal7/status/671963157674516480
twitter,672035918111506000,2015-12-02T12:53:43Z,LeeCF80,RT @PrisonPlanet: #BlackLivesMatter Supporter Who Threatened to Kill 16 White Students Allowed Back on Campus https://t.co/eXMNeN9rF1 https…,,http://www.infowars.com/black-lives-matter-supporter-who-threatened-to-massacre-16-white-students-allowed-back-on-campus/,55,-3,enrichment,http://pbs.twimg.com/media/CVOKSQoWcAAgA-N.jpg,,,,,https://twitter.com/RacismIsReal7/status/671963040452108289
twitter,671934176313155000,2015-12-02T06:09:26Z,LeenMounir,RT @chellamanart: @Blklivesmatter #BlackLivesMatter https://t.co/JC3hs4xEyP,,,,,actual,http://pbs.twimg.com/media/CVHDJqlWEAEYF1p.jpg,,,,,https://twitter.com/RacismIsReal7/status/671962914287443970
twitter,671876409023950000,2015-12-02T02:19:53Z,lilylun,"RT @seyyedreza: ""Get rid of the murderers"" and ""Down with Emanuel"" at #BlackLivesMatter rally celebrate firing of McCarthy #Chicago https:/…",,,,,actual,http://pbs.twimg.com/media/CVL6m4LUwAA3C2C.jpg (crowd: 0.7344988584518433),,,,,https://twitter.com/GabbyOgbechie1/status/671962797635432448
twitter,671875810442264000,2015-12-02T02:17:30Z,lilylun,History will show that Rahm ain't fire no one -- the people did that. Rahm's next. #ChicagoPolice #LaquanMcDonald #BlackLivesMatter,,,,,actual,,,,,,https://twitter.com/RacismIsReal7/status/671962789909553152
twitter,671875355314139000,2015-12-02T02:15:42Z,lilylun,RT @seyyedreza: At least 100 people celebrating at #Chicago police HQ to celebrate firing of McCarthy #BlackLivesMatter https://t.co/RruDZB…,,,,,actual,http://pbs.twimg.com/media/CVL6H84UwAEMKGH.jpg,,,,,https://twitter.com/Dr_Shoaib_Tj/status/671961834107310080
twitter,672075268442443000,2015-12-02T15:30:05Z,lindablackqueen,RT @tmorello: 60 years ago today #RosaParks asserted the outlandish notion that #BlackLivesMatter by refusing… https://t.co/SBuRsObDdy,,https://www.instagram.com/p/-y2Is1uLXx/,42,13,enrichment,,,,,,https://twitter.com/carolewilliams/status/671961669103431680
twitter,672006762275434000,2015-12-02T10:57:52Z,livegayafrica,"RT @DennisLCarney: ""You must never be fearful about what you are doing when it is right"" - Rosa Parks #BlackTwitter #BlackLivesMatter https…",,,,,actual,http://pbs.twimg.com/media/CVIxT00W4AAauip.jpg,,,,,https://twitter.com/alexanderferri6/status/671961643446857728
twitter,672075448986152000,2015-12-02T15:30:48Z,lkattl,RT @PrisonPlanet: #BlackLivesMatter Supporter Who Threatened to Kill 16 White Students Allowed Back on Campus https://t.co/eXMNeN9rF1 https…,,http://www.infowars.com/black-lives-matter-supporter-who-threatened-to-massacre-16-white-students-allowed-back-on-campus/,,,actual,http://pbs.twimg.com/media/CVOKSQoWcAAgA-N.jpg,,,,,https://twitter.com/TeeSoAmazing_22/status/671961388559040512
twitter,672037160023932000,2015-12-02T12:58:39Z,LMbabak,RT @PressTV: Chicago police chief fired over black teen’s death https://t.co/TykTsSObVq #BlackLivesMatter https://t.co/uEogpdG62y,,http://ptv.io/22Cq,,,actual,http://pbs.twimg.com/media/CVNqA8YXIAEkHJP.jpg,,,,,https://twitter.com/shawntinker/status/671961241510916096
twitter,672035815573319000,2015-12-02T12:53:18Z,LMbabak,RT @PressTV: Chicago police chief fired over black teen’s death https://t.co/TykTsSObVq #BlackLivesMatter https://t.co/uEogpdG62y,,http://ptv.io/22Cq,,,actual,http://pbs.twimg.com/media/CVNqA8YXIAEkHJP.jpg,,,,,https://twitter.com/rodadams46/status/671960998836850688
twitter,671905073635573000,2015-12-02T04:13:47Z,lookforgrace,White dude in English class says he's experienced more racism than he's witnessed #pleasestop #BlackLivesMatter,,,,,actual,,,1,,,https://twitter.com/AstuteCitizen/status/671960889285672960
twitter,672033070241968000,2015-12-02T12:42:24Z,LotfiWada,RT @PrisonPlanet: #BlackLivesMatter Supporter Who Threatened to Kill 16 White Students Allowed Back on Campus https://t.co/eXMNeN9rF1 https…,,http://www.infowars.com/black-lives-matter-supporter-who-threatened-to-massacre-16-white-students-allowed-back-on-campus/,46,2,enrichment,http://pbs.twimg.com/media/CVOKSQoWcAAgA-N.jpg,,,,,https://twitter.com/Roushe_malik/status/671960816749424640
twitter,672038765666443000,2015-12-02T13:05:02Z,Lpool_FilmFest,"RT @IndyFilmArtist1: Bill OReilly Compares #BlackLivesMatter to Nazis, Cuts Microphone of Supporter https://t.co/XTGFheeuDV #Filmmaking",,http://dld.bz/eaDJW,,,actual,,,,,,https://twitter.com/Cynthia_Norah/status/671960794813366272
twitter,672055469473665000,2015-12-02T14:11:24Z,Macmorris32,RT @PrisonPlanet: #BlackLivesMatter Supporter Who Threatened to Kill 16 White Students Allowed Back on Campus https://t.co/eXMNeN9rF1 https…,,http://www.infowars.com/black-lives-matter-supporter-who-threatened-to-massacre-16-white-students-allowed-back-on-campus/,53,-8,enrichment,http://pbs.twimg.com/media/CVOKSQoWcAAgA-N.jpg,,,,,https://twitter.com/sumitftii/status/671958524394631173
twitter,672067922768953000,2015-12-02T15:00:53Z,mactanshire,RT @PrisonPlanet: #BlackLivesMatter Supporter Who Threatened to Kill 16 White Students Allowed Back on Campus https://t.co/eXMNeN9rF1 https…,,http://www.infowars.com/black-lives-matter-supporter-who-threatened-to-massacre-16-white-students-allowed-back-on-campus/,,,actual,http://pbs.twimg.com/media/CVOKSQoWcAAgA-N.jpg,,,,,https://twitter.com/duncerned/status/671957046514839552
twitter,672045776671916000,2015-12-02T13:32:53Z,MadameRamotswe,#BlackLivesMatter Bombshell: Alabama cops systematically framed blacks by planting drugs and guns for decades https://t.co/pUjreG7Tsg,,http://www.rawstory.com/2015/12/bombshell-alabama-cops-systematically-framed-blacks-by-planting-drugs-and-guns-for-decades/#.Vl7y-qXJsfw.twitter,36,138,enrichment,,,,,,https://twitter.com/RachelVLawson/status/671956882848768000
twitter,672083080857956000,2015-12-02T16:01:07Z,MadH0tter,"@hunnalorasuma @JuliadeCadenet 

You need to answer these threats ? 

And explain these racist points of view 

#BlackLivesMatter #news",,,,,actual,,,,,,https://twitter.com/GothicGeorgian/status/671955779914723332
twitter,672033086801125000,2015-12-02T12:42:28Z,maennerstreik,RT @PrisonPlanet: #BlackLivesMatter Supporter Who Threatened to Kill 16 White Students Allowed Back on Campus https://t.co/eXMNeN9rF1 https…,,http://www.infowars.com/black-lives-matter-supporter-who-threatened-to-massacre-16-white-students-allowed-back-on-campus/,,,actual,http://pbs.twimg.com/media/CVOKSQoWcAAgA-N.jpg,,,,,https://twitter.com/tranviadeseo/status/671954286222426112
twitter,671936235695448000,2015-12-02T06:17:37Z,MaicanJennabali,21 Harsh Truths Black People Don't Want to Hear  https://t.co/puN4Q2YzFJ via @wordpressdotcom #BlackLivesMatter,,http://wp.me/p2pU76-Yb,,,actual,,,,,,https://twitter.com/isamerose/status/671954098019770368
twitter,672092190647128000,2015-12-02T16:37:19Z,MalcolmXNetwork,Dothan Police Dress Code #dothanpolice #blacklivesmatter https://t.co/GFRvpoX7bJ,,,,,actual,http://pbs.twimg.com/media/CVPASS3U4AA8-tt.jpg (comic book: 0.7774491310119629),,,,,https://twitter.com/Tayten5/status/671953632443559936
twitter,671878415033737000,2015-12-02T02:27:51Z,maldonado9723,"@shauna_moriarty like I said, white devil, #BlackLivesMatter",,,,,actual,,,,,,https://twitter.com/mikelbtko/status/671952912361259008
twitter,671877995116814000,2015-12-02T02:26:11Z,maldonado9723,@shauna_moriarty racist is it cause I'm a black? #blacklivesmatter ¡,,,,,actual,,,,,,https://twitter.com/BlackGroupThink/status/671951668112527360
twitter,671965986464129000,2015-12-02T08:15:50Z,MalkiNicholas,RT @Hiwamuradparist: 60 years ago!#RosaParks #busboycott60 #BlackLivesMatter,,,,,actual,,,,,,https://twitter.com/arfani2878/status/671951230265110528
twitter,672061059163922000,2015-12-02T14:33:37Z,mangobeach,RT @TheDailyEdge: #BlueLivesMatter's silence after Colorado reveals its true motive: silencing voices of #BlackLivesMatter activists https:…,,http://m.huffpost.com/us/entry/565de1f9e4b079b2818beacd,,,actual,,,,,,https://twitter.com/FlipPrior/status/671950510979604480
twitter,672045172516069000,2015-12-02T13:30:29Z,MarikaMorris,"Neil Macdonald on #blacklivesmatter - ""mouthy, offensive — and spot on"" https://t.co/PJE0nDNQDf @CBCNews",,http://www.cbc.ca/1.3346155,56,-106,enrichment,,,,,,https://twitter.com/isamerose/status/671949742759395328
twitter,671880085121667000,2015-12-02T02:34:29Z,MarkAlexAllen,RT @TheDailyEdge: #BlueLivesMatter's silence after Colorado reveals its true motive: silencing voices of #BlackLivesMatter activists https:…,,http://m.huffpost.com/us/entry/565de1f9e4b079b2818beacd,,,actual,,,,,,https://twitter.com/isamerose/status/671949716515594242
twitter,672013107770748000,2015-12-02T11:23:04Z,markcsoup,"RT @MattMcGorry: If you're not noticing the trends, you're not looking hard enough. #BlackLivesMatter ""Cover-Up in Chicago"": https://t.co/r…",,http://www.nytimes.com/2015/11/30/opinion/cover-up-in-chicago.html,24,-103,enrichment,,,,,,https://twitter.com/isamerose/status/671949718172409856
twitter,671915669802225000,2015-12-02T04:55:53Z,MartinSmith56,RT @Bettykutiekid: #TamirRice #whiteprivilege #BlackLivesMatter https://t.co/eITAbVy6T7,,,-38,145,enrichment,http://pbs.twimg.com/media/CVMRO4IUsAAHi2J.jpg (screenshot: 0.9868406057357788),,,,,https://twitter.com/mikelbtko/status/671949161319698432
twitter,671911157326712000,2015-12-02T04:37:58Z,mayfly,"Overheard: No, I'm here now. We were stopped at #Fruitvale. Some police action. Probably killing another black man. #BlackLivesMatter",,,,,actual,,,1,,,https://twitter.com/59w/status/671948889855930368
twitter,672063027383021000,2015-12-02T14:41:26Z,mazzettam,"Il terrorista antiabortista ha dimostrato che #BlueLivesMatter esiste solo ""contro"" #BlackLivesMatter o niente https://t.co/4WGDMR8O9z",,http://www.huffingtonpost.com/entry/true-color-blue-lives-matter_565de1f9e4b079b2818beacd,,,actual,,,,,,https://twitter.com/julieortz/status/671948782393622528
twitter,671920079068651000,2015-12-02T05:13:25Z,MECCAcon,RT @scottwoodssays: 2 #BlackLivesMatter sisters got more out of Bernie Sanders than 100 Black pastors got out Trump.,,,,,actual,,,,,,https://twitter.com/Penn_Zero/status/671947490669813760
twitter,671937040053698000,2015-12-02T06:20:48Z,medjak40,RT @ZaibatsuNews: The neuroscience behind why white cops kill black men https://t.co/kXxwZULYrp #BlackLivesMatter https://t.co/nPz7t9T96Z,,http://smq.tc/1ltm6tt,-25,134,enrichment,http://pbs.twimg.com/media/CVMxfEqUYAASbuf.jpg,,,,,https://twitter.com/JuniorBBC/status/671946604304334848
twitter,671963507378679000,2015-12-02T08:05:59Z,MeLectable,"Sometimes, all people need in life is a 'Win'.

#4thPrecinctShutDown
#BlackLivesMatter
#Justice4Jamar
#policy
#stbpol",,,,,actual,,,,,,https://twitter.com/Monterria/status/671946110273982464
twitter,672093655172120000,2015-12-02T16:43:08Z,melissagbro,RT @TaterTotFreak11: @melissagbro #BlackLivesMatter,,,,,actual,,,,,,https://twitter.com/AviWoolf/status/671945931491819520
twitter,671892323584839000,2015-12-02T03:23:07Z,MikaelShamsie,"Whistleblower Cops Reveal Decades Of Planting Guns & Drugs On Innocent Blacks https://t.co/vKdYSLJuwb
#BlackLivesMatter #PoliceCorruption",,http://www.occupydemocrats.com/explosive-whistleblower-cops-reveal-decades-of-planting-guns-drugs-on-innocent-blacks/,,,actual,,,,,,https://twitter.com/salih_wolter/status/671945545452232704
twitter,672099546189598000,2015-12-02T17:06:33Z,mikelbtko,"RT @DefundMSM: 'Cowards' Attack Man With Cerebral Palsy, Steal Hi... via @TheBlaze #blacklivesmatter #blm #p2  https://t.co/BzRGhWpcNs",,http://www.theblaze.com/stories/2015/12/02/cowards-attack-man-with-cerebral-palsy-steal-his-cellphone-and-post-footage-on-victims-facebook-page/,18,-67,enrichment,,,,,,https://twitter.com/pdstephens1966/status/671945205357105153
twitter,672099510013702000,2015-12-02T17:06:24Z,mikelbtko,"#BlackLivesMatter, no #ValuesMatter Two Black Men Beat man with Cerebral Palsey And Then Post It On Facebook https://t.co/4CN85nVIwc",,http://www.theblaze.com/stories/2015/12/02/cowards-attack-man-with-cerebral-palsy-steal-his-cellphone-and-post-footage-on-victims-facebook-page/,18,-67,enrichment,,,,,,https://twitter.com/iK4LEN/status/671944281393864704
twitter,672089520058208000,2015-12-02T16:26:43Z,mikelbtko,"💰tight4everyone,our manufacturing outsourced,brink of WWIII,#BlackLivesMatter/Blacks think if they bitch,somebody will pay4their fake weaves",,,18,-67,enrichment,,,,,,https://twitter.com/SukaaLilow/status/671944235764051968
twitter,672078192346181000,2015-12-02T15:41:42Z,mikelbtko,#BlackLivesMatter Black baby in oven dies https://t.co/lU0QLLpIsf,,http://www.khou.com/story/news/crime/2015/12/01/mothers-bond-set-babys-oven-death/76614998/,18,-67,enrichment,,,,,,https://twitter.com/Radiant_RT/status/671943701418110976
twitter,672067874383499000,2015-12-02T15:00:42Z,mikelbtko,RT @aGuyFromTX: #BlackLivesMatter  https://t.co/0zYTKm2tIW,,http://trib.in/1N3DBYK,18,-67,enrichment,,,,,,https://twitter.com/SlipprsOClowner/status/671943551479971842
twitter,672067281900273000,2015-12-02T14:58:21Z,mikelbtko,#BlackLivesMatter Black kids Burn Baby In Oven/Black Mother's boyfriend appears in court n case of baby burned2death https://t.co/u9PVh6l11T,,https://www.yahoo.com/news/video/mothers-boyfriend-appears-court-case-181346620.html,18,-67,enrichment,,,1,,,https://twitter.com/AFRICANAMERICA1/status/671943425747324928
twitter,671992997253287000,2015-12-02T10:03:10Z,mikelbtko,"#BlackLivesMatter US manufacturing outsourced,we r on brink of WWIII,not just u feeling pinch,its happening globally https://t.co/YnV6taXOAp",,,18,-67,enrichment,http://pbs.twimg.com/media/CVNmEBDUAAAFjhn.jpg,,,,,https://twitter.com/Bunny_Godfather/status/671942070500655104
twitter,671952912361259000,2015-12-02T07:23:53Z,mikelbtko,@whitewolfgeist #BlackLivesMatter,,,18,-67,enrichment,,,,,,https://twitter.com/Fabmeenne/status/671941887490682880
twitter,671949161319698000,2015-12-02T07:08:58Z,mikelbtko,#BlackLivesMatter https://t.co/ThhTkXKLW0,,http://www.gallery9.co/1941684-10833311,18,-67,enrichment,,,,,,https://twitter.com/yomineInes/status/671941649392619520
twitter,672087549800816000,2015-12-02T16:18:53Z,Milenamnam,"🎧 🎼 ""I see a colorful future
Where skin don't define any human
And stars are the only thing shooting"" #EmpireFox #Powerful #BlackLivesMatter",,,51,10,enrichment,,,,,,https://twitter.com/aphradity/status/671941435252473857
twitter,672093441371828000,2015-12-02T16:42:17Z,MillzIsGod,"""I'm just out here tryna get my dick sucked and no one cares  what happened to #BlackLivesMatter """,,,,,actual,,,1,,,https://twitter.com/RAMSEY_whodat/status/671940554381516800
twitter,672093277076791000,2015-12-02T16:41:38Z,MillzIsGod,The #BlackLivesMatter hashtag lost meaning when I saw a dude in America use it after saying he's out here tryna get his dick sucked,,,,,actual,,,1,,,https://twitter.com/Chaim__Goldberg/status/671940075714953216
twitter,672033959031799000,2015-12-02T12:45:56Z,MissDBunker,RT @PrisonPlanet: #BlackLivesMatter Supporter Who Threatened to Kill 16 White Students Allowed Back on Campus https://t.co/eXMNeN9rF1 https…,,http://www.infowars.com/black-lives-matter-supporter-who-threatened-to-massacre-16-white-students-allowed-back-on-campus/,55,-3,enrichment,http://pbs.twimg.com/media/CVOKSQoWcAAgA-N.jpg,,,,,https://twitter.com/HaroldKinyanjui/status/671938093361012737
twitter,671896359687991000,2015-12-02T03:39:10Z,missysaurus,"RT @mxlaninprincess: #BlackLivesMatter 
#BlackLivesMatter
#BlackLivesMatter
#BlackLivesMatter
#BlackLivesMatter
#BlackLivesMatter
#BlackLiv…",,,-25,134,enrichment,,,,,,https://twitter.com/BMLewis2/status/671937771288657920
twitter,672064079691956000,2015-12-02T14:45:37Z,MMU_President,RT @BathSUPresident: Mention about #BlackLivesMatter campaign... huge shout out to @MMU_President who engaged a group of U.S student leader…,,,53,53,enrichment,,1,,,,https://twitter.com/Busido_Brown19/status/671937591181115392
twitter,671932698022313000,2015-12-02T06:03:33Z,monicalindvall1,Rio de Janeiro police officers arrested for killings of black and mixed-race youths https://t.co/r54T2xUGer #EndViolence #BlackLivesMatter,,http://gu.com/p/4eyct/stw,59,18,enrichment,,,1,,,https://twitter.com/medjak40/status/671937040053698560
twitter,671946110273982000,2015-12-02T06:56:51Z,Monterria,RT @mommas4justice: #MillionMomsMarch stands in #solidarity w/#LaquanMcdonald's family. #BlackLivesMatter#policebrutality #socialjustice ht…,,,55,-3,enrichment,http://pbs.twimg.com/media/CCorcL2UIAE8UhD.jpg,,,,,https://twitter.com/MaicanJennabali/status/671936235695448064
twitter,671890435816730000,2015-12-02T03:15:37Z,mountedhorse,"RT @Razarumi: 60 years ago, #RosaParks refused to give up her seat. Inspirational.  #OnThisDay #BlackLivesMatter #humanrights https://t.co/…",,,30,69,enrichment,http://pbs.twimg.com/media/CVLwtGbWIAAL0ms.jpg,,,,,https://twitter.com/awitemandown/status/671936063519236096
